settlement_id,entity_type,entity_id,gross_paise,fee_paise,tax_paise,net_paise
setl_003400015,payment,pay_0034000404,97077,0,0,97077
setl_003400015,payment,pay_0034000409,94237,0,0,94237
setl_003400015,payment,pay_0034000452,22038,0,0,22038
setl_003400015,payment,pay_0034000459,39664,0,0,39664
setl_003400015,payment,pay_0034000541,61674,1233,222,60219
setl_003400015,payment,pay_0034000581,21235,425,77,20733
setl_003400015,payment,pay_0034000619,21716,0,0,21716
setl_003400015,payment,pay_0034000620,224080,4258,766,219056
setl_003400015,payment,pay_0034000644,260362,1172,211,258979
setl_003400015,payment,pay_0034000684,8381,0,0,8381
setl_003400015,payment,pay_0034000837,27702,0,0,27702
setl_003400015,payment,pay_0034000910,99774,0,0,99774
setl_003400015,payment,pay_0034000917,39456,395,71,38990
setl_003400015,payment,pay_0034000970,36702,367,66,36269
setl_003400015,payment,pay_0034000976,119805,0,0,119805
setl_003400015,payment,pay_0034001025,62176,0,0,62176
setl_003400015,payment,pay_0034001027,32132,321,58,31753
setl_003400015,payment,pay_0034001040,86184,0,0,86184
setl_003400015,payment,pay_0034001068,84915,0,0,84915
setl_003400015,payment,pay_0034001084,92075,0,0,92075
setl_003400015,payment,pay_0034001090,47075,942,170,45963
setl_003400015,payment,pay_0034001228,44262,443,80,43739
setl_003400015,payment,pay_0034001234,109259,0,0,109259
setl_003400015,payment,pay_0034001312,85856,0,0,85856
setl_003400015,payment,pay_0034001494,28359,0,0,28359
setl_003400015,payment,pay_0034001564,166199,0,0,166199
setl_003400015,payment,pay_0034001570,54452,0,0,54452
setl_003400015,payment,pay_0034001580,10548,200,36,10312
setl_003400015,payment,pay_0034001593,21805,0,0,21805
setl_003400015,payment,pay_0034001605,124648,0,0,124648
setl_003400015,payment,pay_0034001638,15415,0,0,15415
setl_003400015,payment,pay_0034001737,32248,645,116,31487
setl_003400015,payment,pay_0034001807,36649,0,0,36649
setl_003400015,payment,pay_0034001813,6488,65,12,6411
setl_003400015,payment,pay_0034001872,87200,0,0,87200
setl_003400015,payment,pay_0034001894,70737,0,0,70737
setl_003400015,payment,pay_0034001934,29724,297,53,29374
setl_003400015,payment,pay_0034001953,162456,0,0,162456
setl_003400015,payment,pay_0034002019,92834,1857,334,90643
setl_003400015,payment,pay_0034002026,795486,0,0,795486
setl_003400015,payment,pay_0034002057,48145,0,0,48145
setl_003400015,payment,pay_0034002068,103011,0,0,103011
setl_003400015,payment,pay_0034002077,240261,0,0,240261
setl_003400015,payment,pay_0034002103,25121,0,0,25121
setl_003400015,payment,pay_0034002121,108966,0,0,108966
setl_003400015,payment,pay_0034002270,246430,2464,44357,199609
setl_003400015,payment,pay_0034002282,73999,1480,266,72253
setl_003400015,payment,pay_0034002290,97527,0,0,97527
setl_003400015,payment,pay_0034002291,81699,0,0,81699
setl_003400015,payment,pay_0034002320,90420,0,0,90420
setl_003400015,payment,pay_0034002382,34380,0,0,34380
setl_003400015,payment,pay_0034002387,46276,0,0,46276
setl_003400015,payment,pay_0034002444,108341,2167,390,105784
setl_003400015,payment,pay_0034002457,11859,0,0,11859
setl_003400015,payment,pay_0034002458,7578,152,27,7399
setl_003400015,payment,pay_0034002473,55198,1104,199,53895
setl_003400015,payment,pay_0034002504,192798,0,0,192798
setl_003400015,payment,pay_0034002530,44539,0,0,44539
setl_003400015,payment,pay_0034002604,180161,0,0,180161
setl_003400015,payment,pay_0034002608,16202,324,58,15820
setl_003400015,payment,pay_0034002626,115990,1160,209,114621
setl_003400015,payment,pay_0034002709,261148,5223,940,254985
setl_003400015,payment,pay_0034002769,226321,4526,815,220980
setl_003400015,payment,pay_0034002830,28973,0,0,28973
setl_003400015,payment,pay_0034002839,117738,1177,212,116349
setl_003400015,payment,pay_0034002879,426318,0,0,426318
setl_003400015,payment,pay_0034002998,120018,0,0,120018
setl_003400015,payment,pay_0034003014,38392,768,138,37486
setl_003400015,payment,pay_0034003225,206631,2066,372,204193
setl_003400015,payment,pay_0034003298,82644,0,0,82644
setl_003400015,payment,pay_0034003316,82771,0,0,82771
setl_003400015,payment,pay_0034003364,85411,0,0,85411
setl_003400015,payment,pay_0034003375,41806,0,0,41806
setl_003400015,payment,pay_0034003443,4900,22,4,4874
setl_003400015,payment,pay_0034003469,328370,3284,591,324495
setl_003400015,payment,pay_0034003483,276548,5254,946,270348
setl_003400015,payment,pay_0034003542,173894,3304,595,169995
setl_003400015,payment,pay_0034003549,13744,275,50,13419
setl_003400015,payment,pay_0034003569,405529,0,0,405529
setl_003400015,payment,pay_0034003616,17946,359,65,17522
setl_003400015,payment,pay_0034003630,311763,6235,1122,304406
setl_003400015,payment,pay_0034003647,27548,0,0,27548
setl_003400015,payment,pay_0034003704,90076,0,0,90076
setl_003400015,payment,pay_0034003746,109716,0,0,109716
setl_003400015,payment,pay_0034003754,155403,3108,559,151736
setl_003400015,payment,pay_0034003807,134808,0,0,134808
setl_003400015,payment,pay_0034003816,127035,0,0,127035
setl_003400015,payment,pay_0034003877,22060,0,0,22060
setl_003400015,payment,pay_0034003996,98716,0,0,98716
setl_003400015,refund,rfnd_0034000283,-9505,0,0,-9505
setl_003400015,refund,rfnd_0034000289,-118920,0,0,-118920
setl_003400015,refund,rfnd_0034002209,-153474,0,0,-153474
setl_003400015,refund,rfnd_0034002640,-35892,0,0,-35892
setl_003400015,refund,rfnd_0034003557,-127261,0,0,-127261
setl_003400016,payment,pay_0034000000,179356,3408,613,175335
setl_003400016,payment,pay_0034000006,57704,0,0,57704
setl_003400016,payment,pay_0034000010,128429,0,0,128429
setl_003400016,payment,pay_0034000065,245354,4662,839,239853
setl_003400016,payment,pay_0034000098,106203,2124,382,103697
setl_003400016,payment,pay_0034000141,4900,0,0,4900
setl_003400016,payment,pay_0034000149,136995,2740,493,133762
setl_003400016,payment,pay_0034000164,167844,0,0,167844
setl_003400016,payment,pay_0034000230,86378,0,0,86378
setl_003400016,payment,pay_0034000265,41499,0,0,41499
setl_003400016,payment,pay_0034000323,33941,679,122,33140
setl_003400016,payment,pay_0034000343,130426,2609,470,127347
setl_003400016,payment,pay_0034000346,58940,1179,212,57549
setl_003400016,payment,pay_0034000359,42089,0,0,42089
setl_003400016,payment,pay_0034000365,163488,0,0,163488
setl_003400016,payment,pay_0034000371,13174,0,0,13174
setl_003400016,payment,pay_0034000423,74990,0,0,74990
setl_003400016,payment,pay_0034000433,29380,0,0,29380
setl_003400016,payment,pay_0034000463,48848,0,0,48848
setl_003400016,payment,pay_0034000464,493568,9378,1688,482502
setl_003400016,payment,pay_0034000489,22363,0,0,22363
setl_003400016,payment,pay_0034000493,70665,0,0,70665
setl_003400016,payment,pay_0034000503,32255,0,0,32255
setl_003400016,payment,pay_0034000610,33539,1006,181,32352
setl_003400016,payment,pay_0034000640,74586,0,0,74586
setl_003400016,payment,pay_0034000653,134539,0,0,134539
setl_003400016,payment,pay_0034000668,27521,523,94,26904
setl_003400016,payment,pay_0034000705,114509,2290,412,111807
setl_003400016,payment,pay_0034000748,49606,0,0,49606
setl_003400016,payment,pay_0034000815,182331,1823,328,180180
setl_003400016,payment,pay_0034000828,55842,558,100,55184
setl_003400016,payment,pay_0034000883,45908,0,0,45908
setl_003400016,payment,pay_0034000911,73319,0,0,73319
setl_003400016,payment,pay_0034000972,743980,0,0,743980
setl_003400016,payment,pay_0034000991,112565,0,0,112565
setl_003400016,payment,pay_0034001041,59533,0,0,59533
setl_003400016,payment,pay_0034001048,36542,0,0,36542
setl_003400016,payment,pay_0034001150,36956,0,0,36956
setl_003400016,payment,pay_0034001280,32091,0,0,32091
setl_003400016,payment,pay_0034001399,110925,0,0,110925
setl_003400016,payment,pay_0034001493,31463,0,0,31463
setl_003400016,payment,pay_0034001659,446496,0,0,446496
setl_003400016,payment,pay_0034001728,21602,0,0,21602
setl_003400016,payment,pay_0034001747,243851,0,0,243851
setl_003400016,payment,pay_0034001775,99710,1894,341,97475
setl_003400016,payment,pay_0034001782,53369,0,0,53369
setl_003400016,payment,pay_0034001831,102824,0,0,102824
setl_003400016,payment,pay_0034001834,51171,0,0,51171
setl_003400016,payment,pay_0034001844,221240,5420,976,214844
setl_003400016,payment,pay_0034001887,66368,1327,239,64802
setl_003400016,payment,pay_0034001950,631595,0,0,631595
setl_003400016,payment,pay_0034001985,105340,474,85,104781
setl_003400016,payment,pay_0034001993,15881,0,0,15881
setl_003400016,payment,pay_0034002035,22005,0,0,22005
setl_003400016,payment,pay_0034002277,108371,0,0,108371
setl_003400016,payment,pay_0034002340,31550,631,114,30805
setl_003400016,payment,pay_0034002453,7861,157,28,7676
setl_003400016,payment,pay_0034002521,144628,0,0,144628
setl_003400016,payment,pay_0034002578,133292,2533,456,130303
setl_003400016,payment,pay_0034002616,19606,373,67,19166
setl_003400016,payment,pay_0034002625,76942,0,0,76942
setl_003400016,payment,pay_0034002628,283972,8519,1533,273920
setl_003400016,payment,pay_0034002634,20158,403,73,19682
setl_003400016,payment,pay_0034002636,43988,0,0,43988
setl_003400016,payment,pay_0034002658,764269,14521,2614,747134
setl_003400016,payment,pay_0034002661,38947,0,0,38947
setl_003400016,payment,pay_0034002797,200631,0,0,200631
setl_003400016,payment,pay_0034002803,49127,0,0,49127
setl_003400016,payment,pay_0034002827,44258,0,0,44258
setl_003400016,payment,pay_0034002926,47635,905,163,46567
setl_003400016,payment,pay_0034002963,10031,100,18,9913
setl_003400016,payment,pay_0034002991,53459,0,0,53459
setl_003400016,payment,pay_0034003051,491521,0,0,491521
setl_003400016,payment,pay_0034003074,54240,1085,195,52960
setl_003400016,payment,pay_0034003078,42220,802,144,41274
setl_003400016,payment,pay_0034003081,108872,0,0,108872
setl_003400016,payment,pay_0034003117,82365,824,148,81393
setl_003400016,payment,pay_0034003213,11483,0,0,11483
setl_003400016,payment,pay_0034003297,66362,0,0,66362
setl_003400016,payment,pay_0034003311,360984,0,0,360984
setl_003400016,payment,pay_0034003321,99439,994,179,98266
setl_003400016,payment,pay_0034003348,40237,0,0,40237
setl_003400016,payment,pay_0034003388,108489,0,0,108489
setl_003400016,payment,pay_0034003393,439307,8786,1581,428940
setl_003400016,payment,pay_0034003400,35598,712,128,34758
setl_003400016,payment,pay_0034003433,48255,0,0,48255
setl_003400016,payment,pay_0034003468,64320,0,0,64320
setl_003400016,payment,pay_0034003499,232145,0,0,232145
setl_003400016,payment,pay_0034003512,128026,2432,438,125156
setl_003400016,payment,pay_0034003551,181101,0,0,181101
setl_003400016,payment,pay_0034003552,33500,670,121,32709
setl_003400016,payment,pay_0034003560,37185,0,0,37185
setl_003400016,payment,pay_0034003605,40242,805,145,39292
setl_003400016,payment,pay_0034003609,36097,0,0,36097
setl_003400016,payment,pay_0034003660,13443,0,0,13443
setl_003400016,payment,pay_0034003663,25323,0,0,25323
setl_003400016,payment,pay_0034003676,39326,0,0,39326
setl_003400016,payment,pay_0034003684,129927,0,0,129927
setl_003400016,payment,pay_0034003693,189959,0,0,189959
setl_003400016,payment,pay_0034003760,174567,0,0,174567
setl_003400016,payment,pay_0034003774,12992,0,0,12992
setl_003400016,payment,pay_0034003779,86214,0,0,86214
setl_003400016,payment,pay_0034003783,82912,0,0,82912
setl_003400016,payment,pay_0034003794,12497,0,0,12497
setl_003400016,payment,pay_0034003799,38765,0,0,38765
setl_003400016,payment,pay_0034003821,338614,0,0,338614
setl_003400016,payment,pay_0034003920,197511,0,0,197511
setl_003400016,payment,pay_0034003935,15226,0,0,15226
setl_003400016,payment,pay_0034003988,66558,0,0,66558
setl_003400016,refund,rfnd_0034000384,-326085,0,0,-326085
setl_003400016,refund,rfnd_0034000419,-10889,0,0,-10889
setl_003400016,refund,rfnd_0034000534,-85842,0,0,-85842
setl_003400016,refund,rfnd_0034000883,-45908,0,0,-45908
setl_003400016,refund,rfnd_0034001578,-97009,0,0,-97009
setl_003400016,refund,rfnd_0034002095,-34601,0,0,-34601
setl_003400016,refund,rfnd_0034002137,-160723,0,0,-160723
setl_003400016,refund,rfnd_0034002344,-35549,0,0,-35549
setl_003400016,refund,rfnd_0034002428,-10728,0,0,-10728
setl_003400016,refund,rfnd_0034002611,-45341,0,0,-45341
setl_003400016,refund,rfnd_0034003041,-55184,0,0,-55184
setl_003400017,payment,pay_0034000011,130399,2608,469,127322
setl_003400017,payment,pay_0034000053,288218,0,0,288218
setl_003400017,payment,pay_0034000061,56622,1132,204,55286
setl_003400017,payment,pay_0034000077,39047,0,0,39047
setl_003400017,payment,pay_0034000081,21014,210,38,20766
setl_003400017,payment,pay_0034000087,8070,0,0,8070
setl_003400017,payment,pay_0034000158,130231,0,0,130231
setl_003400017,payment,pay_0034000238,367983,0,0,367983
setl_003400017,payment,pay_0034000260,188333,0,0,188333
setl_003400017,payment,pay_0034000270,18177,0,0,18177
setl_003400017,payment,pay_0034000275,16608,0,0,16608
setl_003400017,payment,pay_0034000366,579578,17387,3130,559061
setl_003400017,payment,pay_0034000372,85643,0,0,85643
setl_003400017,payment,pay_0034000386,111860,2237,403,109220
setl_003400017,payment,pay_0034000413,13580,0,0,13580
setl_003400017,payment,pay_0034000447,21093,0,0,21093
setl_003400017,payment,pay_0034000451,28018,0,0,28018
setl_003400017,payment,pay_0034000468,25568,0,0,25568
setl_003400017,payment,pay_0034000476,56734,1135,204,55395
setl_003400017,payment,pay_0034000495,59458,0,0,59458
setl_003400017,payment,pay_0034000552,47750,0,0,47750
setl_003400017,payment,pay_0034000585,53582,0,0,53582
setl_003400017,payment,pay_0034000613,38151,763,137,37251
setl_003400017,payment,pay_0034000654,308701,0,0,308701
setl_003400017,payment,pay_0034000703,28766,0,0,28766
setl_003400017,payment,pay_0034000713,65256,1240,223,63793
setl_003400017,payment,pay_0034000729,107005,2033,366,104606
setl_003400017,payment,pay_0034000736,199473,0,0,199473
setl_003400017,payment,pay_0034000780,126698,0,0,126698
setl_003400017,payment,pay_0034000801,134855,2562,461,131832
setl_003400017,payment,pay_0034000856,110827,0,0,110827
setl_003400017,payment,pay_0034000869,91095,1822,328,88945
setl_003400017,payment,pay_0034000915,67875,1358,244,66273
setl_003400017,payment,pay_0034000939,232249,0,0,232249
setl_003400017,payment,pay_0034000942,121321,0,0,121321
setl_003400017,payment,pay_0034000946,15850,71,13,15766
setl_003400017,payment,pay_0034000993,15418,293,53,15072
setl_003400017,payment,pay_0034001005,91033,0,0,91033
setl_003400017,payment,pay_0034001013,29870,597,107,29166
setl_003400017,payment,pay_0034001020,172289,0,0,172289
setl_003400017,payment,pay_0034001070,122156,0,0,122156
setl_003400017,payment,pay_0034001087,94814,0,0,94814
setl_003400017,payment,pay_0034001088,80202,0,0,80202
setl_003400017,payment,pay_0034001123,30646,0,0,30646
setl_003400017,payment,pay_0034001153,59453,1189,214,58050
setl_003400017,payment,pay_0034001166,135211,2569,462,132180
setl_003400017,payment,pay_0034001168,153510,0,0,153510
setl_003400017,payment,pay_0034001221,20197,0,0,20197
setl_003400017,payment,pay_0034001226,19457,0,0,19457
setl_003400017,payment,pay_0034001250,38712,0,0,38712
setl_003400017,payment,pay_0034001276,75505,0,0,75505
setl_003400017,payment,pay_0034001277,26645,0,0,26645
setl_003400017,payment,pay_0034001338,46515,884,159,45472
setl_003400017,payment,pay_0034001365,141232,0,0,141232
setl_003400017,payment,pay_0034001377,33209,0,0,33209
setl_003400017,payment,pay_0034001385,79328,0,0,79328
setl_003400017,payment,pay_0034001426,16239,0,0,16239
setl_003400017,payment,pay_0034001427,39732,0,0,39732
setl_003400017,payment,pay_0034001456,70909,0,0,70909
setl_003400017,payment,pay_0034001513,4900,0,0,4900
setl_003400017,payment,pay_0034001520,51529,979,176,50374
setl_003400017,payment,pay_0034001533,62261,0,0,62261
setl_003400017,payment,pay_0034001607,29366,0,0,29366
setl_003400017,payment,pay_0034001611,111030,0,0,111030
setl_003400017,payment,pay_0034001643,109743,0,0,109743
setl_003400017,payment,pay_0034001680,66137,661,119,65357
setl_003400017,payment,pay_0034001699,25655,0,0,25655
setl_003400017,payment,pay_0034001724,128619,0,0,128619
setl_003400017,payment,pay_0034001732,104258,0,0,104258
setl_003400017,payment,pay_0034001826,125466,0,0,125466
setl_003400017,payment,pay_0034001863,56595,0,0,56595
setl_003400017,payment,pay_0034001886,27048,0,0,27048
setl_003400017,payment,pay_0034001899,225670,4513,812,220345
setl_003400017,payment,pay_0034001983,500615,0,0,500615
setl_003400017,payment,pay_0034001989,95397,0,0,95397
setl_003400017,payment,pay_0034002009,42670,0,0,42670
setl_003400017,payment,pay_0034002098,636755,19103,3439,614213
setl_003400017,payment,pay_0034002132,117791,0,0,117791
setl_003400017,payment,pay_0034002171,237727,0,0,237727
setl_003400017,payment,pay_0034002185,21278,0,0,21278
setl_003400017,payment,pay_0034002236,139351,4181,753,134417
setl_003400017,payment,pay_0034002244,31034,140,25,30869
setl_003400017,payment,pay_0034002310,14860,0,0,14860
setl_003400017,payment,pay_0034002335,139260,2785,501,135974
setl_003400017,payment,pay_0034002337,96206,1924,346,93936
setl_003400017,payment,pay_0034002377,65922,0,0,65922
setl_003400017,payment,pay_0034002390,78277,0,0,78277
setl_003400017,payment,pay_0034002410,30302,0,0,30302
setl_003400017,payment,pay_0034002438,48376,968,174,47234
setl_003400017,payment,pay_0034002479,99877,999,180,98698
setl_003400017,payment,pay_0034002482,129885,0,0,129885
setl_003400017,payment,pay_0034002557,1119463,0,0,1119463
setl_003400017,payment,pay_0034002613,157188,3144,566,153478
setl_003400017,payment,pay_0034002622,32836,0,0,32836
setl_003400017,payment,pay_0034002662,283594,4112,740,278742
setl_003400017,payment,pay_0034002680,145293,2906,523,141864
setl_003400017,payment,pay_0034002701,360573,0,0,360573
setl_003400017,payment,pay_0034002732,33008,0,0,33008
setl_003400017,payment,pay_0034002735,86604,1732,312,84560
setl_003400017,payment,pay_0034002757,86173,1637,295,84241
setl_003400017,payment,pay_0034002793,167364,0,0,167364
setl_003400017,payment,pay_0034002816,109533,0,0,109533
setl_003400017,payment,pay_0034002832,105866,0,0,105866
setl_003400017,payment,pay_0034002867,45425,863,155,44407
setl_003400017,payment,pay_0034002924,18524,370,67,18087
setl_003400017,payment,pay_0034002953,42878,0,0,42878
setl_003400017,payment,pay_0034003021,208930,0,0,208930
setl_003400017,payment,pay_0034003057,78231,0,0,78231
setl_003400017,payment,pay_0034003146,113769,0,0,113769
setl_003400017,payment,pay_0034003160,39556,0,0,39556
setl_003400017,payment,pay_0034003192,559637,0,0,559637
setl_003400017,payment,pay_0034003210,109441,2189,394,106858
setl_003400017,payment,pay_0034003211,94342,1887,340,92115
setl_003400017,payment,pay_0034003256,59232,0,0,59232
setl_003400017,payment,pay_0034003264,82827,1657,298,80872
setl_003400017,payment,pay_0034003320,39550,0,0,39550
setl_003400017,payment,pay_0034003331,27646,0,0,27646
setl_003400017,payment,pay_0034003341,47511,903,163,46445
setl_003400017,payment,pay_0034003446,93582,1872,337,91373
setl_003400017,payment,pay_0034003448,26732,0,0,26732
setl_003400017,payment,pay_0034003457,10444,0,0,10444
setl_003400017,payment,pay_0034003460,42331,0,0,42331
setl_003400017,payment,pay_0034003482,236357,0,0,236357
setl_003400017,payment,pay_0034003517,206741,0,0,206741
setl_003400017,payment,pay_0034003520,56951,1082,195,55674
setl_003400017,payment,pay_0034003634,12495,250,45,12200
setl_003400017,payment,pay_0034003705,51473,0,0,51473
setl_003400017,payment,pay_0034003712,52593,0,0,52593
setl_003400017,payment,pay_0034003729,26632,799,144,25689
setl_003400017,payment,pay_0034003741,77186,0,0,77186
setl_003400017,payment,pay_0034003787,241609,4832,870,235907
setl_003400017,payment,pay_0034003788,89848,0,0,89848
setl_003400017,payment,pay_0034003833,82596,1652,297,80647
setl_003400017,payment,pay_0034003868,404572,8091,1456,395025
setl_003400017,payment,pay_0034003872,68377,0,0,68377
setl_003400017,payment,pay_0034003912,16169,162,29,15978
setl_003400017,payment,pay_0034003939,92085,0,0,92085
setl_003400017,payment,pay_0034003998,21224,0,0,21224
setl_003400017,refund,rfnd_0034000155,-12921,0,0,-12921
setl_003400017,refund,rfnd_0034000497,-23278,0,0,-23278
setl_003400017,refund,rfnd_0034001353,-66112,0,0,-66112
setl_003400017,refund,rfnd_0034001540,-25654,0,0,-25654
setl_003400017,refund,rfnd_0034002978,-17109,0,0,-17109
setl_003400017,refund,rfnd_0034003778,-20518,0,0,-20518
setl_003400018,payment,pay_0034000027,152359,0,0,152359
setl_003400018,payment,pay_0034000048,55397,1108,199,54090
setl_003400018,payment,pay_0034000100,26129,0,0,26129
setl_003400018,payment,pay_0034000111,147649,0,0,147649
setl_003400018,payment,pay_0034000175,187964,0,0,187964
setl_003400018,payment,pay_0034000177,104213,0,0,104213
setl_003400018,payment,pay_0034000186,18532,0,0,18532
setl_003400018,payment,pay_0034000194,123614,0,0,123614
setl_003400018,payment,pay_0034000242,756231,0,0,756231
setl_003400018,payment,pay_0034000276,66353,1261,227,64865
setl_003400018,payment,pay_0034000279,135136,2568,462,132106
setl_003400018,payment,pay_0034000290,54769,1095,197,53477
setl_003400018,payment,pay_0034000292,82119,0,0,82119
setl_003400018,payment,pay_0034000421,798320,0,0,798320
setl_003400018,payment,pay_0034000479,60150,0,0,60150
setl_003400018,payment,pay_0034000538,242707,4854,874,236979
setl_003400018,payment,pay_0034000540,322892,0,0,322892
setl_003400018,payment,pay_0034000557,21570,431,78,21061
setl_003400018,payment,pay_0034000586,4900,98,18,4784
setl_003400018,payment,pay_0034000609,149159,0,0,149159
setl_003400018,payment,pay_0034000642,31914,606,109,31199
setl_003400018,payment,pay_0034000661,213909,0,0,213909
setl_003400018,payment,pay_0034000666,397529,0,0,397529
setl_003400018,payment,pay_0034000674,20629,392,71,20166
setl_003400018,payment,pay_0034000678,39100,782,141,38177
setl_003400018,payment,pay_0034000710,181040,3440,619,176981
setl_003400018,payment,pay_0034000769,157674,4730,851,152093
setl_003400018,payment,pay_0034000776,69363,0,0,69363
setl_003400018,payment,pay_0034000798,29964,569,102,29293
setl_003400018,payment,pay_0034000809,47173,943,170,46060
setl_003400018,payment,pay_0034000848,49707,0,0,49707
setl_003400018,payment,pay_0034000858,88447,0,0,88447
setl_003400018,payment,pay_0034000860,29883,0,0,29883
setl_003400018,payment,pay_0034000890,28239,0,0,28239
setl_003400018,payment,pay_0034000899,36789,0,0,36789
setl_003400018,payment,pay_0034000925,64682,1229,11643,51810
setl_003400018,payment,pay_0034001002,57229,0,0,57229
setl_003400018,payment,pay_0034001028,146738,0,0,146738
setl_003400018,payment,pay_0034001061,270589,0,0,270589
setl_003400018,payment,pay_0034001189,11251,225,41,10985
setl_003400018,payment,pay_0034001235,49873,0,0,49873
setl_003400018,payment,pay_0034001263,173896,0,0,173896
setl_003400018,payment,pay_0034001414,115092,2187,394,112511
setl_003400018,payment,pay_0034001419,24773,0,0,24773
setl_003400018,payment,pay_0034001424,492718,0,0,492718
setl_003400018,payment,pay_0034001436,38463,769,138,37556
setl_003400018,payment,pay_0034001442,37041,741,133,36167
setl_003400018,payment,pay_0034001467,43295,0,0,43295
setl_003400018,payment,pay_0034001474,22548,451,81,22016
setl_003400018,payment,pay_0034001516,18555,0,0,18555
setl_003400018,payment,pay_0034001545,121657,0,0,121657
setl_003400018,payment,pay_0034001558,85117,0,0,85117
setl_003400018,payment,pay_0034001566,29690,594,107,28989
setl_003400018,payment,pay_0034001576,217293,0,0,217293
setl_003400018,payment,pay_0034001585,16727,335,60,16332
setl_003400018,payment,pay_0034001627,9364,187,34,9143
setl_003400018,payment,pay_0034001654,27743,555,100,27088
setl_003400018,payment,pay_0034001664,4900,0,0,4900
setl_003400018,payment,pay_0034001762,19952,379,68,19505
setl_003400018,payment,pay_0034001792,30914,0,0,30914
setl_003400018,payment,pay_0034001793,295311,5611,1010,288690
setl_003400018,payment,pay_0034001823,116683,0,0,116683
setl_003400018,payment,pay_0034001852,215918,0,0,215918
setl_003400018,payment,pay_0034001874,188368,0,0,188368
setl_003400018,payment,pay_0034001879,26911,538,97,26276
setl_003400018,payment,pay_0034001882,88099,0,0,88099
setl_003400018,payment,pay_0034001895,252652,1137,205,251310
setl_003400018,payment,pay_0034001903,121336,2427,437,118472
setl_003400018,payment,pay_0034001957,75400,0,0,75400
setl_003400018,payment,pay_0034001971,90218,0,0,90218
setl_003400018,payment,pay_0034001998,34613,692,125,33796
setl_003400018,payment,pay_0034002107,179924,0,0,179924
setl_003400018,payment,pay_0034002108,33431,0,0,33431
setl_003400018,payment,pay_0034002150,42103,842,152,41109
setl_003400018,payment,pay_0034002151,216545,4114,741,211690
setl_003400018,payment,pay_0034002208,75826,1517,273,74036
setl_003400018,payment,pay_0034002245,73595,0,0,73595
setl_003400018,payment,pay_0034002262,52805,528,95,52182
setl_003400018,payment,pay_0034002309,39853,0,0,39853
setl_003400018,payment,pay_0034002345,132952,0,0,132952
setl_003400018,payment,pay_0034002370,87686,1754,316,85616
setl_003400018,payment,pay_0034002378,236201,0,0,236201
setl_003400018,payment,pay_0034002422,20994,0,0,20994
setl_003400018,payment,pay_0034002426,42647,0,0,42647
setl_003400018,payment,pay_0034002433,296649,5636,1014,289999
setl_003400018,payment,pay_0034002436,31123,0,0,31123
setl_003400018,payment,pay_0034002494,13264,265,48,12951
setl_003400018,payment,pay_0034002506,46720,934,168,45618
setl_003400018,payment,pay_0034002562,363720,0,0,363720
setl_003400018,payment,pay_0034002572,159682,3194,575,155913
setl_003400018,payment,pay_0034002595,47160,0,0,47160
setl_003400018,payment,pay_0034002691,126327,568,102,125657
setl_003400018,payment,pay_0034002698,115207,0,0,115207
setl_003400018,payment,pay_0034002712,72702,0,0,72702
setl_003400018,payment,pay_0034002731,34598,692,125,33781
setl_003400018,payment,pay_0034002787,103980,1040,187,102753
setl_003400018,payment,pay_0034002901,19308,193,35,19080
setl_003400018,payment,pay_0034002906,129595,0,0,129595
setl_003400018,payment,pay_0034002919,67641,0,0,67641
setl_003400018,payment,pay_0034002921,269796,0,0,269796
setl_003400018,payment,pay_0034002951,65708,0,0,65708
setl_003400018,payment,pay_0034002980,64926,0,0,64926
setl_003400018,payment,pay_0034002984,248073,4961,893,242219
setl_003400018,payment,pay_0034003061,97725,0,0,97725
setl_003400018,payment,pay_0034003070,67858,1289,232,66337
setl_003400018,payment,pay_0034003136,20051,0,0,20051
setl_003400018,payment,pay_0034003143,18088,0,0,18088
setl_003400018,payment,pay_0034003172,36373,0,0,36373
setl_003400018,payment,pay_0034003282,117937,0,0,117937
setl_003400018,payment,pay_0034003307,22738,432,78,22228
setl_003400018,payment,pay_0034003308,305130,0,0,305130
setl_003400018,payment,pay_0034003323,13492,270,49,13173
setl_003400018,payment,pay_0034003325,97740,0,0,97740
setl_003400018,payment,pay_0034003332,30713,307,55,30351
setl_003400018,payment,pay_0034003369,66119,0,0,66119
setl_003400018,payment,pay_0034003378,7523,0,0,7523
setl_003400018,payment,pay_0034003379,18599,372,67,18160
setl_003400018,payment,pay_0034003419,203502,0,0,203502
setl_003400018,payment,pay_0034003425,279607,0,0,279607
setl_003400018,payment,pay_0034003429,6833,0,0,6833
setl_003400018,payment,pay_0034003449,55020,1100,198,53722
setl_003400018,payment,pay_0034003514,95354,1812,326,93216
setl_003400018,payment,pay_0034003533,51679,0,0,51679
setl_003400018,payment,pay_0034003543,120688,2414,435,117839
setl_003400018,payment,pay_0034003624,51639,516,93,51030
setl_003400018,payment,pay_0034003640,52969,1059,191,51719
setl_003400018,payment,pay_0034003718,22014,418,75,21521
setl_003400018,payment,pay_0034003737,243733,0,0,243733
setl_003400018,payment,pay_0034003752,52668,1053,190,51425
setl_003400018,payment,pay_0034003755,20451,389,70,19992
setl_003400018,payment,pay_0034003776,19140,383,69,18688
setl_003400018,payment,pay_0034003884,165653,0,0,165653
setl_003400018,payment,pay_0034003901,33487,0,0,33487
