payment_id,order_id,amount_paise,method,network,status,fee_paise,tax_paise,captured_at,international
pay_0034001748,order_0034001748,75489,upi,none,captured,0,0,2026-07-12T06:25:41,0
pay_0034001749,order_0034001749,51405,upi,none,captured,0,0,2026-07-20T23:35:24,0
pay_0034001750,order_0034001750,55930,card,visa,captured,1119,201,2026-07-12T01:29:46,0
pay_0034001751,order_0034001751,114314,wallet,none,captured,2286,411,2026-07-14T02:37:49,0
pay_0034001752,order_0034001752,239132,upi,none,failed,0,0,2026-07-07T00:41:00,0
pay_0034001753,order_0034001753,62047,upi,none,captured,0,0,2026-07-01T10:25:15,0
pay_0034001754,order_0034001754,122184,upi,none,captured,0,0,2026-07-14T20:46:57,0
pay_0034001755,order_0034001755,21030,upi,none,captured,0,0,2026-07-25T07:00:01,0
pay_0034001756,order_0034001756,81729,card,mastercard,captured,1635,294,2026-07-05T00:24:06,0
pay_0034001757,order_0034001757,18539,card,mastercard,captured,371,67,2026-07-21T04:42:26,0
pay_0034001758,order_0034001758,18849,upi,none,captured,0,0,2026-07-08T21:39:09,0
pay_0034001759,order_0034001759,31859,upi,none,captured,0,0,2026-07-27T23:05:26,0
pay_0034001760,order_0034001760,28981,upi,none,failed,0,0,2026-07-30T17:22:27,0
pay_0034001761,order_0034001761,397193,wallet,none,captured,7944,1430,2026-07-20T18:18:53,0
pay_0034001762,order_0034001762,19952,netbanking,none,captured,379,68,2026-07-19T13:28:49,0
pay_0034001763,order_0034001763,30904,upi,none,captured,0,0,2026-07-20T02:08:29,0
pay_0034001764,order_0034001764,154111,upi,none,captured,0,0,2026-07-14T10:44:15,0
pay_0034001765,order_0034001765,13416,upi,none,captured,0,0,2026-07-13T15:53:41,0
pay_0034001766,order_0034001766,96336,upi,none,captured,0,0,2026-07-26T05:33:15,0
pay_0034001767,order_0034001767,51831,upi,none,captured,0,0,2026-07-01T06:38:37,0
pay_0034001768,order_0034001768,86369,upi,none,captured,0,0,2026-07-07T04:06:13,0
pay_0034001769,order_0034001769,78225,upi,none,captured,0,0,2026-07-27T20:44:15,0
pay_0034001770,order_0034001770,301235,upi,none,captured,0,0,2026-07-08T12:50:01,0
pay_0034001771,order_0034001771,127357,upi,none,captured,0,0,2026-07-29T05:16:35,0
pay_0034001772,order_0034001772,57891,netbanking,none,captured,1100,198,2026-07-15T21:55:20,0
pay_0034001773,order_0034001773,236748,upi,none,captured,0,0,2026-07-21T07:10:37,0
pay_0034001774,order_0034001774,48549,upi,none,captured,0,0,2026-07-26T02:52:32,0
pay_0034001775,order_0034001775,99710,netbanking,none,captured,1894,341,2026-07-17T03:38:14,0
pay_0034001776,order_0034001776,56190,card,rupay,captured,562,101,2026-07-14T02:25:15,0
pay_0034001777,order_0034001777,35808,upi,none,captured,0,0,2026-07-12T06:10:17,0
pay_0034001778,order_0034001778,47812,card,amex,captured,1434,258,2026-07-10T10:06:35,0
pay_0034001779,order_0034001779,71639,upi,none,failed,0,0,2026-07-24T14:14:51,0
pay_0034001780,order_0034001780,47531,card,mastercard,captured,951,171,2026-07-12T00:40:29,0
pay_0034001781,order_0034001781,215734,card,visa,failed,0,0,2026-07-06T11:43:55,0
pay_0034001782,order_0034001782,53369,upi,none,captured,0,0,2026-07-17T03:08:57,0
pay_0034001783,order_0034001783,43444,upi,none,captured,0,0,2026-07-10T14:25:25,0
pay_0034001784,order_0034001784,27853,card,visa,captured,557,100,2026-07-06T07:04:23,0
pay_0034001785,order_0034001785,122234,upi,none,captured,0,0,2026-07-15T19:42:28,0
pay_0034001786,order_0034001786,34842,upi,none,failed,0,0,2026-07-13T17:22:48,0
pay_0034001787,order_0034001787,33522,upi,none,captured,0,0,2026-07-23T19:24:51,0
pay_0034001788,order_0034001788,188437,card,visa,failed,0,0,2026-07-21T17:53:51,0
pay_0034001789,order_0034001789,33352,netbanking,none,captured,634,114,2026-07-07T00:32:58,0
pay_0034001790,order_0034001790,133394,card,visa,failed,0,0,2026-07-23T00:24:00,0
pay_0034001791,order_0034001791,67164,card,visa,captured,1343,242,2026-07-20T04:04:26,0
pay_0034001792,order_0034001792,30914,upi,none,captured,0,0,2026-07-19T23:33:17,0
pay_0034001793,order_0034001793,295311,netbanking,none,captured,5611,1010,2026-07-19T05:25:08,0
pay_0034001794,order_0034001794,55467,netbanking,none,captured,1054,190,2026-07-05T08:06:00,0
pay_0034001795,order_0034001795,18420,upi,none,captured,0,0,2026-07-03T18:25:23,0
pay_0034001796,order_0034001796,225045,card,visa,captured,4501,810,2026-07-15T10:56:53,0
pay_0034001797,order_0034001797,31888,upi,none,failed,0,0,2026-07-11T12:35:19,0
pay_0034001798,order_0034001798,125706,upi,none,captured,0,0,2026-07-07T06:42:32,0
pay_0034001799,order_0034001799,22504,upi,none,captured,0,0,2026-07-31T08:37:38,0
pay_0034001800,order_0034001800,80363,upi,none,captured,0,0,2026-07-07T12:10:26,0
pay_0034001801,order_0034001801,97012,card,mastercard,captured,1940,349,2026-07-21T08:21:19,0
pay_0034001802,order_0034001802,36551,card,visa,captured,731,132,2026-07-15T21:16:25,0
pay_0034001803,order_0034001803,795125,upi,none,failed,0,0,2026-07-28T23:25:38,0
pay_0034001804,order_0034001804,42660,upi,none,captured,0,0,2026-07-25T16:18:01,0
pay_0034001805,order_0034001805,63346,card,visa,captured,1267,228,2026-07-03T08:21:37,0
pay_0034001806,order_0034001806,63330,wallet,none,captured,1267,228,2026-07-24T13:09:18,0
pay_0034001807,order_0034001807,36649,upi,none,captured,0,0,2026-07-16T10:46:39,0
pay_0034001808,order_0034001808,171293,upi,none,captured,0,0,2026-07-04T16:57:34,0
pay_0034001809,order_0034001809,77553,upi,none,captured,0,0,2026-07-21T17:07:27,0
pay_0034001810,order_0034001810,55677,upi,none,captured,0,0,2026-07-28T19:06:59,0
pay_0034001811,order_0034001811,35864,netbanking,none,captured,681,6456,2026-07-02T00:17:51,0
pay_0034001812,order_0034001812,65565,upi,none,failed,0,0,2026-07-08T18:58:07,0
pay_0034001813,order_0034001813,6488,card,rupay,captured,65,12,2026-07-16T12:10:36,0
pay_0034001814,order_0034001814,150139,upi,none,captured,0,0,2026-07-13T10:48:48,0
pay_0034001815,order_0034001815,31056,wallet,none,captured,621,112,2026-07-04T13:42:44,0
pay_0034001816,order_0034001816,82206,card,visa,captured,1644,296,2026-07-05T15:34:08,0
pay_0034001817,order_0034001817,93401,netbanking,none,captured,1775,320,2026-07-28T17:17:57,0
pay_0034001818,order_0034001818,274333,wallet,none,captured,5487,988,2026-07-27T08:27:44,0
pay_0034001819,order_0034001819,86267,upi,none,captured,0,0,2026-07-22T03:04:51,0
pay_0034001820,order_0034001820,124409,upi,none,captured,0,0,2026-07-02T19:59:47,0
pay_0034001821,order_0034001821,29989,card,visa,captured,600,108,2026-07-13T10:17:02,0
pay_0034001822,order_0034001822,110451,upi,none,captured,0,0,2026-07-30T00:30:53,0
pay_0034001823,order_0034001823,116683,upi,none,captured,0,0,2026-07-19T13:22:47,0
pay_0034001824,order_0034001824,88463,card,mastercard,captured,1769,318,2026-07-12T10:29:35,0
pay_0034001825,order_0034001825,163047,netbanking,none,captured,3098,558,2026-07-04T00:41:05,0
pay_0034001826,order_0034001826,125466,upi,none,captured,0,0,2026-07-18T12:32:21,0
pay_0034001827,order_0034001827,129699,card,visa,captured,2594,467,2026-07-20T12:18:20,0
pay_0034001828,order_0034001828,131490,netbanking,none,captured,2498,450,2026-07-01T18:19:48,0
pay_0034001829,order_0034001829,196492,upi,none,captured,0,0,2026-07-15T16:22:22,0
pay_0034001830,order_0034001830,9355,card,visa,captured,187,34,2026-07-15T05:06:13,0
pay_0034001831,order_0034001831,102824,upi,none,captured,0,0,2026-07-17T00:18:56,0
pay_0034001832,order_0034001832,44723,upi,none,captured,0,0,2026-07-26T19:21:37,0
pay_0034001833,order_0034001833,150922,upi,none,captured,0,0,2026-07-01T03:09:43,0
pay_0034001834,order_0034001834,51171,upi,none,captured,0,0,2026-07-17T14:32:21,0
pay_0034001835,order_0034001835,19456,card,mastercard,captured,389,3502,2026-07-12T20:28:21,0
pay_0034001836,order_0034001836,99196,upi,none,captured,0,0,2026-07-09T05:17:29,0
pay_0034001837,order_0034001837,114046,card,rupay,failed,0,0,2026-07-10T14:47:51,0
pay_0034001838,order_0034001838,78374,upi,none,captured,0,0,2026-07-07T20:46:37,0
pay_0034001839,order_0034001839,73241,upi,none,captured,0,0,2026-07-24T11:16:00,0
pay_0034001840,order_0034001840,447264,upi,none,captured,0,0,2026-07-07T20:29:27,0
pay_0034001841,order_0034001841,138821,wallet,none,captured,2776,500,2026-07-29T06:50:29,0
pay_0034001842,order_0034001842,27272,upi,none,captured,0,0,2026-07-08T14:10:47,0
pay_0034001843,order_0034001843,49726,upi,none,failed,0,0,2026-07-15T18:16:55,0
pay_0034001844,order_0034001844,221240,card,mastercard,captured,5420,976,2026-07-17T19:24:24,0
pay_0034001845,order_0034001845,116994,netbanking,none,captured,2223,400,2026-07-11T22:45:09,0
pay_0034001846,order_0034001846,26375,upi,none,captured,0,0,2026-07-10T17:39:44,0
pay_0034001847,order_0034001847,37936,wallet,none,captured,759,137,2026-07-09T07:54:28,0
pay_0034001848,order_0034001848,123269,upi,none,captured,0,0,2026-07-28T05:15:31,0
pay_0034001849,order_0034001849,100118,upi,none,captured,0,0,2026-07-23T21:54:48,0
pay_0034001850,order_0034001850,10198,upi,none,captured,0,0,2026-07-09T13:22:27,0
pay_0034001851,order_0034001851,80865,netbanking,none,failed,0,0,2026-07-03T03:02:04,0
pay_0034001852,order_0034001852,215918,upi,none,captured,0,0,2026-07-19T15:36:47,0
pay_0034001853,order_0034001853,332312,upi,none,captured,0,0,2026-07-30T11:10:45,0
pay_0034001854,order_0034001854,17677,netbanking,none,captured,336,60,2026-07-20T13:36:26,0
pay_0034001855,order_0034001855,174423,upi,none,captured,0,0,2026-07-14T07:41:07,0
pay_0034001856,order_0034001856,54823,card,rupay,captured,548,99,2026-07-07T17:11:18,0
pay_0034001857,order_0034001857,4900,upi,none,captured,0,0,2026-07-11T16:45:58,0
pay_0034001858,order_0034001858,287334,upi,none,captured,0,0,2026-07-07T14:31:10,0
pay_0034001859,order_0034001859,123617,upi,none,captured,0,0,2026-07-11T21:50:22,0
pay_0034001860,order_0034001860,12988,netbanking,none,captured,247,44,2026-07-15T09:55:27,0
pay_0034001861,order_0034001861,33456,upi,none,captured,0,0,2026-07-02T10:13:45,0
pay_0034001862,order_0034001862,185862,netbanking,none,failed,0,0,2026-07-06T05:29:27,0
pay_0034001863,order_0034001863,56595,upi,none,captured,0,0,2026-07-18T15:02:42,0
pay_0034001864,order_0034001864,50726,upi,none,captured,0,0,2026-07-23T11:47:37,0
pay_0034001865,order_0034001865,21145,upi,none,captured,0,0,2026-07-10T23:16:28,0
pay_0034001866,order_0034001866,38705,netbanking,none,captured,735,132,2026-07-09T17:13:16,0
pay_0034001867,order_0034001867,27436,wallet,none,captured,549,99,2026-07-27T02:25:03,0
pay_0034001868,order_0034001868,205411,wallet,none,captured,4108,739,2026-07-01T15:37:51,0
pay_0034001869,order_0034001869,103749,wallet,none,captured,2075,374,2026-07-07T15:30:17,0
pay_0034001870,order_0034001870,22181,wallet,none,failed,0,0,2026-07-16T09:12:31,0
pay_0034001871,order_0034001871,157826,upi,none,captured,0,0,2026-07-03T15:03:31,0
pay_0034001872,order_0034001872,87200,upi,none,captured,0,0,2026-07-16T17:41:30,0
pay_0034001873,order_0034001873,142873,upi,none,captured,643,116,2026-07-09T22:42:57,0
pay_0034001874,order_0034001874,188368,upi,none,captured,0,0,2026-07-19T18:08:30,0
pay_0034001875,order_0034001875,110543,upi,none,captured,0,0,2026-07-26T13:25:52,0
pay_0034001876,order_0034001876,87018,upi,none,captured,0,0,2026-07-31T01:29:24,0
pay_0034001877,order_0034001877,279163,card,rupay,captured,2792,503,2026-07-06T13:50:42,0
pay_0034001878,order_0034001878,48419,upi,none,captured,0,0,2026-07-31T08:31:14,0
pay_0034001879,order_0034001879,26911,card,visa,captured,538,97,2026-07-19T00:20:48,0
pay_0034001880,order_0034001880,130383,upi,none,captured,0,0,2026-07-12T12:54:20,0
pay_0034001881,order_0034001881,168607,wallet,none,failed,0,0,2026-07-16T04:40:05,0
pay_0034001882,order_0034001882,88099,upi,none,captured,0,0,2026-07-19T01:24:33,0
pay_0034001883,order_0034001883,134623,card,mastercard,captured,2692,485,2026-07-14T15:18:49,0
pay_0034001884,order_0034001884,65305,upi,none,failed,0,0,2026-07-08T17:06:28,0
pay_0034001885,order_0034001885,81938,card,mastercard,captured,2704,487,2026-07-13T20:30:06,1
pay_0034001886,order_0034001886,27048,upi,none,captured,0,0,2026-07-18T20:47:51,0
pay_0034001887,order_0034001887,66368,card,mastercard,captured,1327,239,2026-07-17T00:13:04,0
pay_0034001888,order_0034001888,44249,card,mastercard,captured,885,159,2026-07-07T07:48:57,0
pay_0034001889,order_0034001889,122989,card,visa,captured,2460,443,2026-07-02T14:24:10,0
pay_0034001890,order_0034001890,4900,upi,none,captured,0,0,2026-07-31T00:18:05,0
pay_0034001891,order_0034001891,42574,upi,none,captured,0,0,2026-07-04T23:05:08,0
pay_0034001892,order_0034001892,96081,wallet,none,captured,1922,346,2026-07-10T18:10:13,0
pay_0034001893,order_0034001893,60897,netbanking,none,captured,1157,208,2026-07-09T01:24:05,0
pay_0034001894,order_0034001894,70737,upi,none,captured,0,0,2026-07-16T16:26:33,0
pay_0034001895,order_0034001895,252652,upi,none,captured,1137,205,2026-07-19T20:23:27,0
pay_0034001896,order_0034001896,86209,upi,none,failed,0,0,2026-07-20T05:45:15,0
pay_0034001897,order_0034001897,153618,upi,none,captured,0,0,2026-07-20T19:05:56,0
pay_0034001898,order_0034001898,19193,card,visa,failed,0,0,2026-07-01T18:39:57,0
pay_0034001899,order_0034001899,225670,card,mastercard,captured,4513,812,2026-07-18T22:42:50,0
pay_0034001900,order_0034001900,178244,card,mastercard,captured,3565,642,2026-07-06T22:56:32,0
pay_0034001901,order_0034001901,138297,upi,none,captured,0,0,2026-07-26T06:15:11,0
pay_0034001902,order_0034001902,62284,card,mastercard,captured,1246,224,2026-07-25T10:09:19,0
pay_0034001903,order_0034001903,121336,card,mastercard,captured,2427,437,2026-07-19T22:19:56,0
pay_0034001904,order_0034001904,30246,upi,none,captured,0,0,2026-07-02T04:52:49,0
pay_0034001905,order_0034001905,60728,upi,none,captured,0,0,2026-07-29T02:48:36,0
pay_0034001906,order_0034001906,127593,netbanking,none,captured,2424,436,2026-07-21T07:17:16,0
pay_0034001907,order_0034001907,458949,upi,none,captured,0,0,2026-07-13T13:46:03,0
pay_0034001908,order_0034001908,30958,upi,none,captured,0,0,2026-07-13T11:25:46,0
pay_0034001909,order_0034001909,17766,wallet,none,captured,355,64,2026-07-01T15:24:23,0
pay_0034001910,order_0034001910,84709,upi,none,captured,0,0,2026-07-09T19:50:43,0
pay_0034001911,order_0034001911,26855,upi,none,captured,0,0,2026-07-10T15:13:02,0
pay_0034001912,order_0034001912,33524,card,rupay,captured,335,60,2026-07-25T09:01:24,0
pay_0034001913,order_0034001913,310539,netbanking,none,captured,5900,1062,2026-07-02T11:09:21,0
pay_0034001914,order_0034001914,10870,upi,none,captured,0,0,2026-07-10T16:58:02,0
pay_0034001915,order_0034001915,201562,netbanking,none,captured,3830,689,2026-07-02T15:32:03,0
pay_0034001916,order_0034001916,28902,card,visa,captured,578,104,2026-07-27T18:08:40,0
pay_0034001917,order_0034001917,94577,upi,none,captured,426,77,2026-07-24T18:23:46,0
pay_0034001918,order_0034001918,20974,netbanking,none,captured,399,72,2026-07-11T18:58:25,0
pay_0034001919,order_0034001919,57920,upi,none,captured,0,0,2026-07-29T21:18:23,0
pay_0034001920,order_0034001920,19307,upi,none,captured,0,0,2026-07-10T12:46:13,0
pay_0034001921,order_0034001921,178295,card,visa,captured,3566,642,2026-07-03T14:54:21,0
pay_0034001922,order_0034001922,61794,upi,none,captured,0,0,2026-07-31T03:04:44,0
pay_0034001923,order_0034001923,131428,wallet,none,captured,2629,473,2026-07-01T03:50:16,0
pay_0034001924,order_0034001924,245103,upi,none,captured,0,0,2026-07-20T08:45:29,0
pay_0034001925,order_0034001925,57088,card,visa,captured,1142,206,2026-07-25T20:21:34,0
pay_0034001926,order_0034001926,52579,upi,none,captured,0,0,2026-07-10T17:15:41,0
pay_0034001927,order_0034001927,117017,upi,none,captured,0,0,2026-07-20T18:48:40,0
pay_0034001928,order_0034001928,154828,upi,none,captured,0,0,2026-07-25T05:30:58,0
pay_0034001929,order_0034001929,66541,card,visa,captured,1331,240,2026-07-25T11:34:16,0
pay_0034001930,order_0034001930,55211,upi,none,captured,0,0,2026-07-13T21:08:47,0
pay_0034001931,order_0034001931,8286,upi,none,captured,0,0,2026-07-29T02:50:34,0
pay_0034001932,order_0034001932,78137,upi,none,captured,0,0,2026-07-28T19:55:21,0
pay_0034001933,order_0034001933,81420,upi,none,captured,0,0,2026-07-13T12:20:31,0
pay_0034001934,order_0034001934,29724,card,rupay,captured,297,53,2026-07-16T23:14:54,0
pay_0034001935,order_0034001935,34877,upi,none,captured,157,28,2026-07-26T16:27:08,0
pay_0034001936,order_0034001936,44673,netbanking,none,failed,0,0,2026-07-29T03:59:52,0
pay_0034001937,order_0034001937,41470,upi,none,captured,0,0,2026-07-04T17:50:11,0
pay_0034001938,order_0034001938,124093,card,visa,captured,2482,447,2026-07-29T21:37:39,0
pay_0034001939,order_0034001939,165645,upi,none,captured,0,0,2026-07-05T04:13:53,0
pay_0034001940,order_0034001940,104740,wallet,none,captured,2095,377,2026-07-07T22:48:12,0
pay_0034001941,order_0034001941,28273,upi,none,failed,0,0,2026-07-09T14:44:10,0
pay_0034001942,order_0034001942,68690,upi,none,captured,0,0,2026-07-09T07:59:31,0
pay_0034001943,order_0034001943,25929,upi,none,failed,0,0,2026-07-11T04:05:08,0
pay_0034001944,order_0034001944,38097,card,visa,captured,762,137,2026-07-28T16:24:13,0
pay_0034001945,order_0034001945,29581,upi,none,captured,0,0,2026-07-15T22:00:09,0
pay_0034001946,order_0034001946,47266,wallet,none,failed,0,0,2026-07-29T00:21:49,0
pay_0034001947,order_0034001947,19328,upi,none,captured,0,0,2026-07-04T06:17:36,0
pay_0034001948,order_0034001948,138808,card,visa,captured,4581,825,2026-07-27T13:00:14,1
pay_0034001949,order_0034001949,46016,upi,none,captured,0,0,2026-07-13T20:34:03,0
pay_0034001950,order_0034001950,631595,upi,none,captured,0,0,2026-07-17T13:23:41,0
pay_0034001951,order_0034001951,8398,upi,none,captured,0,0,2026-07-04T05:32:19,0
pay_0034001952,order_0034001952,148082,card,mastercard,captured,2962,533,2026-07-22T02:13:02,0
pay_0034001953,order_0034001953,162456,upi,none,captured,0,0,2026-07-16T18:16:16,0
pay_0034001954,order_0034001954,27790,upi,none,captured,0,0,2026-07-31T05:48:19,0
pay_0034001955,order_0034001955,258844,netbanking,none,captured,4918,885,2026-07-26T23:35:24,0
pay_0034001956,order_0034001956,496952,netbanking,none,captured,9442,1700,2026-07-14T11:22:59,0
pay_0034001957,order_0034001957,75400,upi,none,captured,0,0,2026-07-19T01:40:07,0
pay_0034001958,order_0034001958,60294,upi,none,captured,0,0,2026-07-15T21:09:06,0
pay_0034001959,order_0034001959,20645,wallet,none,captured,413,74,2026-07-11T04:19:38,0
pay_0034001960,order_0034001960,143827,upi,none,failed,0,0,2026-07-09T07:37:55,0
pay_0034001961,order_0034001961,33519,card,visa,captured,670,121,2026-07-26T21:32:25,0
pay_0034001962,order_0034001962,86248,upi,none,captured,0,0,2026-07-30T18:47:46,0
pay_0034001963,order_0034001963,25182,upi,none,captured,0,0,2026-07-10T19:17:08,0
pay_0034001964,order_0034001964,86216,card,mastercard,captured,1724,310,2026-07-23T23:10:27,0
pay_0034001965,order_0034001965,101237,upi,none,captured,0,0,2026-07-12T03:17:56,0
pay_0034001966,order_0034001966,70261,upi,none,captured,0,0,2026-07-11T07:13:25,0
pay_0034001967,order_0034001967,143377,upi,none,captured,0,0,2026-07-20T07:13:05,0
pay_0034001968,order_0034001968,136330,card,visa,failed,0,0,2026-07-14T19:10:13,0
pay_0034001969,order_0034001969,21820,card,visa,captured,436,78,2026-07-30T12:09:27,0
pay_0034001970,order_0034001970,36703,upi,none,captured,0,0,2026-07-29T00:55:16,0
pay_0034001971,order_0034001971,90218,upi,none,captured,0,0,2026-07-19T23:29:07,0
pay_0034001972,order_0034001972,87240,netbanking,none,captured,1658,298,2026-07-15T01:07:52,0
pay_0034001973,order_0034001973,121431,upi,none,failed,0,0,2026-07-03T02:12:23,0
pay_0034001974,order_0034001974,49198,upi,none,captured,0,0,2026-07-25T18:20:41,0
pay_0034001975,order_0034001975,443126,upi,none,captured,0,0,2026-07-09T03:51:33,0
pay_0034001976,order_0034001976,84961,upi,none,captured,0,0,2026-07-15T01:04:14,0
pay_0034001977,order_0034001977,149464,upi,none,captured,0,0,2026-07-11T01:31:56,0
pay_0034001978,order_0034001978,21815,netbanking,none,captured,414,75,2026-07-11T02:00:06,0
pay_0034001979,order_0034001979,131866,card,visa,failed,0,0,2026-07-22T05:39:45,0
pay_0034001980,order_0034001980,148977,card,visa,captured,2980,536,2026-07-24T03:56:38,0
pay_0034001981,order_0034001981,53860,upi,none,captured,0,0,2026-07-25T22:49:02,0
pay_0034001982,order_0034001982,210473,netbanking,none,failed,0,0,2026-07-21T03:17:21,0
pay_0034001983,order_0034001983,500615,upi,none,captured,0,0,2026-07-18T21:35:41,0
pay_0034001984,order_0034001984,480676,upi,none,captured,0,0,2026-07-21T20:36:34,0
pay_0034001985,order_0034001985,105340,upi,none,captured,474,85,2026-07-17T15:59:24,0
pay_0034001986,order_0034001986,24242,upi,none,captured,0,0,2026-07-14T07:30:25,0
pay_0034001987,order_0034001987,126530,upi,none,failed,0,0,2026-07-29T23:53:11,0
pay_0034001988,order_0034001988,44830,card,rupay,captured,448,81,2026-07-14T12:23:43,0
pay_0034001989,order_0034001989,95397,upi,none,captured,0,0,2026-07-18T12:32:37,0
pay_0034001990,order_0034001990,111819,upi,none,captured,0,0,2026-07-03T23:17:56,0
pay_0034001991,order_0034001991,1020182,card,rupay,captured,10202,1836,2026-07-01T07:00:09,0
pay_0034001992,order_0034001992,80457,card,rupay,captured,805,145,2026-07-14T07:14:26,0
pay_0034001993,order_0034001993,15881,upi,none,captured,0,0,2026-07-17T08:51:45,0
pay_0034001994,order_0034001994,87216,card,rupay,captured,872,157,2026-07-12T01:33:33,0
pay_0034001995,order_0034001995,30619,upi,none,captured,0,0,2026-07-05T10:50:00,0
pay_0034001996,order_0034001996,34407,upi,none,captured,0,0,2026-07-24T00:17:01,0
pay_0034001997,order_0034001997,14598,netbanking,none,captured,277,50,2026-07-02T07:18:00,0
pay_0034001998,order_0034001998,34613,card,mastercard,captured,692,125,2026-07-19T23:16:47,0
pay_0034001999,order_0034001999,98073,upi,none,captured,0,0,2026-07-07T10:12:08,0
pay_0034002000,order_0034002000,110230,upi,none,captured,0,0,2026-07-02T02:44:01,0
pay_0034002001,order_0034002001,117258,netbanking,none,failed,0,0,2026-07-24T21:45:40,0
pay_0034002002,order_0034002002,105985,upi,none,captured,0,0,2026-07-28T17:16:02,0
pay_0034002003,order_0034002003,142235,upi,none,captured,0,0,2026-07-21T02:10:06,0
pay_0034002004,order_0034002004,53698,upi,none,captured,0,0,2026-07-24T14:20:01,0
pay_0034002005,order_0034002005,124806,upi,none,failed,0,0,2026-07-14T07:55:42,0
pay_0034002006,order_0034002006,155892,card,rupay,failed,0,0,2026-07-03T18:40:29,0
pay_0034002007,order_0034002007,47418,upi,none,captured,0,0,2026-07-09T12:41:38,0
pay_0034002008,order_0034002008,49800,card,rupay,captured,498,90,2026-07-30T23:13:03,0
pay_0034002009,order_0034002009,42670,upi,none,captured,0,0,2026-07-18T10:44:10,0
pay_0034002010,order_0034002010,527193,card,amex,captured,15816,2847,2026-07-29T23:22:09,0
pay_0034002011,order_0034002011,40788,upi,none,captured,0,0,2026-07-26T03:08:50,0
pay_0034002012,order_0034002012,76117,card,mastercard,captured,1522,274,2026-07-28T21:11:52,0
pay_0034002013,order_0034002013,134533,upi,none,captured,0,0,2026-07-06T17:37:20,0
pay_0034002014,order_0034002014,374397,upi,none,captured,0,0,2026-07-22T19:43:28,0
pay_0034002015,order_0034002015,124728,upi,none,captured,0,0,2026-07-05T15:19:50,0
pay_0034002016,order_0034002016,171658,netbanking,none,captured,3262,587,2026-07-12T03:03:41,0
pay_0034002017,order_0034002017,226000,upi,none,captured,0,0,2026-07-08T18:54:15,0
pay_0034002018,order_0034002018,32746,upi,none,captured,0,0,2026-07-11T11:00:44,0
pay_0034002019,order_0034002019,92834,card,visa,captured,1857,334,2026-07-16T18:23:59,0
pay_0034002020,order_0034002020,101573,upi,none,captured,0,0,2026-07-27T01:11:06,0
pay_0034002021,order_0034002021,46097,upi,none,captured,0,0,2026-07-03T11:12:25,0
pay_0034002022,order_0034002022,142804,upi,none,captured,0,0,2026-07-03T05:48:32,0
pay_0034002023,order_0034002023,72160,card,mastercard,captured,1443,260,2026-07-05T19:47:49,0
pay_0034002024,order_0034002024,44842,upi,none,captured,0,0,2026-07-26T19:07:17,0
pay_0034002025,order_0034002025,18700,upi,none,captured,0,0,2026-07-22T15:33:52,0
pay_0034002026,order_0034002026,795486,upi,none,captured,0,0,2026-07-16T13:13:34,0
pay_0034002027,order_0034002027,64522,upi,none,captured,0,0,2026-07-15T02:33:50,0
pay_0034002028,order_0034002028,106952,upi,none,captured,0,0,2026-07-15T02:11:01,0
pay_0034002029,order_0034002029,52156,upi,none,captured,0,0,2026-07-02T20:24:38,0
pay_0034002030,order_0034002030,22971,upi,none,captured,0,0,2026-07-26T18:27:02,0
pay_0034002031,order_0034002031,10433,upi,none,failed,0,0,2026-07-02T18:26:26,0
pay_0034002032,order_0034002032,88023,card,mastercard,captured,1760,317,2026-07-20T23:22:23,0
pay_0034002033,order_0034002033,55160,upi,none,failed,0,0,2026-07-31T08:16:43,0
pay_0034002034,order_0034002034,161758,upi,none,captured,0,0,2026-07-13T21:39:01,0
pay_0034002035,order_0034002035,22005,upi,none,captured,0,0,2026-07-17T08:14:11,0
pay_0034002036,order_0034002036,67996,upi,none,failed,0,0,2026-07-15T04:08:32,0
pay_0034002037,order_0034002037,22043,wallet,none,captured,441,79,2026-07-05T08:55:49,0
pay_0034002038,order_0034002038,7010,wallet,none,captured,140,25,2026-07-21T12:53:35,0
pay_0034002039,order_0034002039,95310,card,visa,captured,1906,343,2026-07-26T23:33:00,0
pay_0034002040,order_0034002040,81486,netbanking,none,captured,1548,279,2026-07-29T11:57:25,0
pay_0034002041,order_0034002041,185240,upi,none,failed,0,0,2026-07-03T03:01:10,0
pay_0034002042,order_0034002042,86980,netbanking,none,captured,1653,298,2026-07-24T14:20:47,0
pay_0034002043,order_0034002043,82480,upi,none,captured,0,0,2026-07-03T07:19:57,0
pay_0034002044,order_0034002044,32211,upi,none,captured,145,26,2026-07-15T16:34:20,0
pay_0034002045,order_0034002045,108343,netbanking,none,failed,0,0,2026-07-12T22:08:57,0
pay_0034002046,order_0034002046,87846,card,mastercard,captured,1757,316,2026-07-06T15:47:41,0
pay_0034002047,order_0034002047,165329,netbanking,none,captured,3141,565,2026-07-24T04:36:18,0
pay_0034002048,order_0034002048,39241,card,rupay,captured,392,71,2026-07-06T21:09:37,0
pay_0034002049,order_0034002049,47818,upi,none,captured,0,0,2026-07-10T00:52:33,0
pay_0034002050,order_0034002050,43952,netbanking,none,captured,835,150,2026-07-13T23:40:24,0
pay_0034002051,order_0034002051,409769,netbanking,none,captured,7786,73758,2026-07-23T09:41:00,0
pay_0034002052,order_0034002052,35162,upi,none,captured,0,0,2026-07-22T12:53:00,0
